Action,HRID,Tars Key,Rate Level,Product,External System Code,External Code,Nb Pax,Tars Key Type,Declared in Systems,Booking Limit
A,HC1P7,,,TRCZ,DQ,TRCZ,1,,No,No
A,HC1P7,,,TRCZ,DQ,TRCZ,2,,No,No
A,HC1P7,,,TRCZ,DQ,TRCZ,3,,No,No
A,HC1P7,,,TRCZ,HO,TRCZ,1,,No,No
A,HC1P7,,,TRCZ,HO,TRCZ,2,,No,No
A,HC1P7,,,TRCZ,HO,TRCZ,3,,No,No
A,HC1P7,,,TRCZ,TE,TRCZ,1,,No,No
A,HC1P7,,,TRCZ,TE,TRCZ,2,,No,No
A,HC1P7,,,TRCZ,TE,TRCZ,3,,No,No
A,HC1P7,,,SVA,1A,J2T,1,,No,No
A,HC1P7,,,SVA,1A,J2T,2,,No,No
A,HC1P7,,,SVA,1A,J2T,3,,No,No
A,HC1P7,,,SVA,1A,J2T,4,,No,No
A,HC1P7,,,SVA,AA,J2T,1,,No,No
A,HC1P7,,,SVA,AA,J2T,2,,No,No
A,HC1P7,,,SVA,AA,J2T,3,,No,No
A,HC1P7,,,SVA,AA,J2T,4,,No,No
A,HC1P7,,,SVA,UA,J2T,1,,No,No
A,HC1P7,,,SVA,UA,J2T,2,,No,No
A,HC1P7,,,SVA,UA,J2T,3,,No,No
A,HC1P7,,,SVA,UA,J2T,4,,No,No
A,HC1P7,,,SVA,TW,J2T,1,,No,No
A,HC1P7,,,SVA,TW,J2T,2,,No,No
A,HC1P7,,,SVA,TW,J2T,3,,No,No
A,HC1P7,,,SVA,TW,J2T,4,,No,No
A,HC1P7,,,SVA,WB,J2T,1,,No,No
A,HC1P7,,,SVA,WB,J2T,2,,No,No
A,HC1P7,,,SVA,WB,J2T,3,,No,No
A,HC1P7,,,SVA,WB,J2T,4,,No,No
A,HC1P7,,,SVA,DQ,SVA,1,,No,No
A,HC1P7,,,SVA,DQ,SVA,2,,No,No
A,HC1P7,,,SVA,DQ,SVA,3,,No,No
A,HC1P7,,,SVA,DQ,SVA,4,,No,No
A,HC1P7,,,SVA,HO,SVA,1,,No,No
A,HC1P7,,,SVA,HO,SVA,2,,No,No
A,HC1P7,,,SVA,HO,SVA,3,,No,No
A,HC1P7,,,SVA,HO,SVA,4,,No,No
A,HC1P7,,,SVA,TE,SVA,1,,No,No
A,HC1P7,,,SVA,TE,SVA,2,,No,No
A,HC1P7,,,SVA,TE,SVA,3,,No,No
A,HC1P7,,,SVA,TE,SVA,4,,No,No
A,HC1P7,,,TWAOV,1A,B2T,1,,No,No
A,HC1P7,,,TWAOV,1A,B2T,2,,No,No
A,HC1P7,,,TWAOV,1A,B2T,3,,No,No
A,HC1P7,,,TWAOV,1A,B2T,4,,No,No
A,HC1P7,,,TWAOV,1A,B2T,5,,No,No
A,HC1P7,,,TWAOV,AA,B2T,1,,No,No
A,HC1P7,,,TWAOV,AA,B2T,2,,No,No
A,HC1P7,,,TWAOV,AA,B2T,3,,No,No
A,HC1P7,,,TWAOV,AA,B2T,4,,No,No
A,HC1P7,,,TWAOV,AA,B2T,5,,No,No
A,HC1P7,,,TWAOV,UA,B2T,1,,No,No
A,HC1P7,,,TWAOV,UA,B2T,2,,No,No
A,HC1P7,,,TWAOV,UA,B2T,3,,No,No
A,HC1P7,,,TWAOV,UA,B2T,4,,No,No
A,HC1P7,,,TWAOV,UA,B2T,5,,No,No
A,HC1P7,,,TWAOV,TW,B2T,1,,No,No
A,HC1P7,,,TWAOV,TW,B2T,2,,No,No
A,HC1P7,,,TWAOV,TW,B2T,3,,No,No
A,HC1P7,,,TWAOV,TW,B2T,4,,No,No
A,HC1P7,,,TWAOV,TW,B2T,5,,No,No
A,HC1P7,,,TWAOV,WB,B2T,1,,No,No
A,HC1P7,,,TWAOV,WB,B2T,2,,No,No
A,HC1P7,,,TWAOV,WB,B2T,3,,No,No
A,HC1P7,,,TWAOV,WB,B2T,4,,No,No
A,HC1P7,,,TWAOV,WB,B2T,5,,No,No
A,HC1P7,,,TWAOV,DQ,TWAOV,1,,No,No
A,HC1P7,,,TWAOV,DQ,TWAOV,2,,No,No
A,HC1P7,,,TWAOV,DQ,TWAOV,3,,No,No
A,HC1P7,,,TWAOV,DQ,TWAOV,4,,No,No
A,HC1P7,,,TWAOV,DQ,TWAOV,5,,No,No
A,HC1P7,,,TWAOV,HO,TWAOV,1,,No,No
A,HC1P7,,,TWAOV,HO,TWAOV,2,,No,No
A,HC1P7,,,TWAOV,HO,TWAOV,3,,No,No
A,HC1P7,,,TWAOV,HO,TWAOV,4,,No,No
A,HC1P7,,,TWAOV,HO,TWAOV,5,,No,No
A,HC1P7,,,TWAOV,TE,TWAOV,1,,No,No
A,HC1P7,,,TWAOV,TE,TWAOV,2,,No,No
A,HC1P7,,,TWAOV,TE,TWAOV,3,,No,No
A,HC1P7,,,TWAOV,TE,TWAOV,4,,No,No
A,HC1P7,,,TWAOV,TE,TWAOV,5,,No,No
A,HC1P9,,,TFC,1A,D2S,1,,No,No
A,HC1P9,,,TFC,1A,D2S,2,,No,No
A,HC1P9,,,TFC,1A,D2S,3,,No,No
A,HC1P9,,,TFC,AA,D2S,1,,No,No
A,HC1P9,,,TFC,AA,D2S,2,,No,No
A,HC1P9,,,TFC,AA,D2S,3,,No,No
A,HC1P9,,,TFC,UA,D2S,1,,No,No
A,HC1P9,,,TFC,UA,D2S,2,,No,No
A,HC1P9,,,TFC,UA,D2S,3,,No,No
A,HC1P9,,,TFC,TW,D2S,1,,No,No
A,HC1P9,,,TFC,TW,D2S,2,,No,No
A,HC1P9,,,TFC,TW,D2S,3,,No,No
A,HC1P9,,,TFC,WB,D2S,1,,No,No
A,HC1P9,,,TFC,WB,D2S,2,,No,No
A,HC1P9,,,TFC,WB,D2S,3,,No,No
A,HC1P9,,,TFC,DQ,TFC,1,,No,No
A,HC1P9,,,TFC,DQ,TFC,2,,No,No
A,HC1P9,,,TFC,DQ,TFC,3,,No,No
A,HC1P9,,,TFC,HO,TFC,1,,No,No
A,HC1P9,,,TFC,HO,TFC,2,,No,No
A,HC1P9,,,TFC,HO,TFC,3,,No,No
A,HC1P9,,,TFC,TE,TFC,1,,No,No
A,HC1P9,,,TFC,TE,TFC,2,,No,No
A,HC1P9,,,TFC,TE,TFC,3,,No,No
A,HC1P9,,,R3CZ,1A,D4S,1,,No,No
A,HC1P9,,,R3CZ,1A,D4S,2,,No,No
A,HC1P9,,,R3CZ,1A,D4S,3,,No,No
A,HC1P9,,,R3CZ,1A,D4S,4,,No,No
A,HC1P9,,,R3CZ,AA,D4S,1,,No,No
A,HC1P9,,,R3CZ,AA,D4S,2,,No,No
A,HC1P9,,,R3CZ,AA,D4S,3,,No,No
A,HC1P9,,,R3CZ,AA,D4S,4,,No,No
A,HC1P9,,,R3CZ,UA,D4S,1,,No,No
A,HC1P9,,,R3CZ,UA,D4S,2,,No,No
A,HC1P9,,,R3CZ,UA,D4S,3,,No,No
A,HC1P9,,,R3CZ,UA,D4S,4,,No,No
A,HC1P9,,,R3CZ,TW,D4S,1,,No,No
A,HC1P9,,,R3CZ,TW,D4S,2,,No,No
A,HC1P9,,,R3CZ,TW,D4S,3,,No,No
A,HC1P9,,,R3CZ,TW,D4S,4,,No,No
A,HC1P9,,,R3CZ,WB,D4S,1,,No,No
A,HC1P9,,,R3CZ,WB,D4S,2,,No,No
A,HC1P9,,,R3CZ,WB,D4S,3,,No,No
A,HC1P9,,,R3CZ,WB,D4S,4,,No,No
A,HC1P9,,,R3CZ,DQ,R3CZ,1,,No,No
A,HC1P9,,,R3CZ,DQ,R3CZ,2,,No,No
A,HC1P9,,,R3CZ,DQ,R3CZ,3,,No,No
A,HC1P9,,,R3CZ,DQ,R3CZ,4,,No,No
A,HC1P9,,,R3CZ,HO,R3CZ,1,,No,No
A,HC1P9,,,R3CZ,HO,R3CZ,2,,No,No
A,HC1P9,,,R3CZ,HO,R3CZ,3,,No,No
A,HC1P9,,,R3CZ,HO,R3CZ,4,,No,No
A,HC1P9,,,R3CZ,TE,R3CZ,1,,No,No
A,HC1P9,,,R3CZ,TE,R3CZ,2,,No,No
A,HC1P9,,,R3CZ,TE,R3CZ,3,,No,No
A,HC1P9,,,R3CZ,TE,R3CZ,4,,No,No
A,HC1P9,,,TWCZ,1A,D1T,1,,No,No
A,HC1P9,,,TWCZ,1A,D1T,2,,No,No
A,HC1P9,,,TWCZ,1A,D1T,3,,No,No
A,HC1P9,,,TWCZ,AA,D1T,1,,No,No
A,HC1P9,,,TWCZ,AA,D1T,2,,No,No
A,HC1P9,,,TWCZ,AA,D1T,3,,No,No
A,HC1P9,,,TWCZ,UA,D1T,1,,No,No
A,HC1P9,,,TWCZ,UA,D1T,2,,No,No
A,HC1P9,,,TWCZ,UA,D1T,3,,No,No
A,HC1P9,,,TWCZ,TW,D1T,1,,No,No
A,HC1P9,,,TWCZ,TW,D1T,2,,No,No
A,HC1P9,,,TWCZ,TW,D1T,3,,No,No
A,HC1P9,,,TWCZ,WB,D1T,1,,No,No
A,HC1P9,,,TWCZ,WB,D1T,2,,No,No
A,HC1P9,,,TWCZ,WB,D1T,3,,No,No
A,HC1P9,,,TWCZ,DQ,TWCZ,1,,No,No
A,HC1P9,,,TWCZ,DQ,TWCZ,2,,No,No
A,HC1P9,,,TWCZ,DQ,TWCZ,3,,No,No
A,HC1P9,,,TWCZ,HO,TWCZ,1,,No,No
A,HC1P9,,,TWCZ,HO,TWCZ,2,,No,No
A,HC1P9,,,TWCZ,HO,TWCZ,3,,No,No
A,HC1P9,,,TWCZ,TE,TWCZ,1,,No,No
A,HC1P9,,,TWCZ,TE,TWCZ,2,,No,No
A,HC1P9,,,TWCZ,TE,TWCZ,3,,No,No
A,HC1P9,,,SGCZ,1A,D1S,1,,No,No
A,HC1P9,,,SGCZ,AA,D1S,1,,No,No
A,HC1P9,,,SGCZ,UA,D1S,1,,No,No
A,HC1P9,,,SGCZ,TW,D1S,1,,No,No
A,HC1P9,,,SGCZ,WB,D1S,1,,No,No
A,HC1P9,,,SGCZ,DQ,SGCZ,1,,No,No
A,HC1P9,,,SGCZ,HO,SGCZ,1,,No,No
A,HC1P9,,,SGCZ,TE,SGCZ,1,,No,No
A,HC1P9,,,TWE,1A,B1T,1,,No,No
A,HC1P9,,,TWE,1A,B1T,2,,No,No
A,HC1P9,,,TWE,1A,B1T,3,,No,No
A,HC1P9,,,TWE,1A,B1T,4,,No,No
A,HC1P9,,,TWE,AA,B1T,1,,No,No
A,HC1P9,,,TWE,AA,B1T,2,,No,No
A,HC1P9,,,TWE,AA,B1T,3,,No,No
A,HC1P9,,,TWE,AA,B1T,4,,No,No
A,HC1P9,,,TWE,UA,B1T,1,,No,No
A,HC1P9,,,TWE,UA,B1T,2,,No,No
A,HC1P9,,,TWE,UA,B1T,3,,No,No
A,HC1P9,,,TWE,UA,B1T,4,,No,No
A,HC1P9,,,TWE,TW,B1T,1,,No,No
A,HC1P9,,,TWE,TW,B1T,2,,No,No
A,HC1P9,,,TWE,TW,B1T,3,,No,No
A,HC1P9,,,TWE,TW,B1T,4,,No,No
A,HC1P9,,,TWE,WB,B1T,1,,No,No
A,HC1P9,,,TWE,WB,B1T,2,,No,No
A,HC1P9,,,TWE,WB,B1T,3,,No,No
A,HC1P9,,,TWE,WB,B1T,4,,No,No
A,HC1P9,,,TWE,DQ,TWE,1,,No,No
A,HC1P9,,,TWE,DQ,TWE,2,,No,No
A,HC1P9,,,TWE,DQ,TWE,3,,No,No
A,HC1P9,,,TWE,DQ,TWE,4,,No,No
A,HC1P9,,,TWE,HO,TWE,1,,No,No
A,HC1P9,,,TWE,HO,TWE,2,,No,No
A,HC1P9,,,TWE,HO,TWE,3,,No,No
A,HC1P9,,,TWE,HO,TWE,4,,No,No
A,HC1P9,,,TWE,TE,TWE,1,,No,No
A,HC1P9,,,TWE,TE,TWE,2,,No,No
A,HC1P9,,,TWE,TE,TWE,3,,No,No
A,HC1P9,,,TWE,TE,TWE,4,,No,No
A,HC1P9,,,S4A,1A,D5S,1,,No,No
A,HC1P9,,,S4A,1A,D5S,2,,No,No
A,HC1P9,,,S4A,1A,D5S,3,,No,No
A,HC1P9,,,S4A,1A,D5S,4,,No,No
A,HC1P9,,,S4A,1A,D5S,5,,No,No
A,HC1P9,,,S4A,AA,D5S,1,,No,No
A,HC1P9,,,S4A,AA,D5S,2,,No,No
A,HC1P9,,,S4A,AA,D5S,3,,No,No
A,HC1P9,,,S4A,AA,D5S,4,,No,No
A,HC1P9,,,S4A,AA,D5S,5,,No,No
A,HC1P9,,,S4A,UA,D5S,1,,No,No
A,HC1P9,,,S4A,UA,D5S,2,,No,No
A,HC1P9,,,S4A,UA,D5S,3,,No,No
A,HC1P9,,,S4A,UA,D5S,4,,No,No
A,HC1P9,,,S4A,UA,D5S,5,,No,No
A,HC1P9,,,S4A,TW,D5S,1,,No,No
A,HC1P9,,,S4A,TW,D5S,2,,No,No
A,HC1P9,,,S4A,TW,D5S,3,,No,No
A,HC1P9,,,S4A,TW,D5S,4,,No,No
A,HC1P9,,,S4A,TW,D5S,5,,No,No
A,HC1P9,,,S4A,WB,D5S,1,,No,No
A,HC1P9,,,S4A,WB,D5S,2,,No,No
A,HC1P9,,,S4A,WB,D5S,3,,No,No
A,HC1P9,,,S4A,WB,D5S,4,,No,No
A,HC1P9,,,S4A,WB,D5S,5,,No,No
A,HC1P9,,,S4A,DQ,S4A,1,,No,No
A,HC1P9,,,S4A,DQ,S4A,2,,No,No
A,HC1P9,,,S4A,DQ,S4A,3,,No,No
A,HC1P9,,,S4A,DQ,S4A,4,,No,No
A,HC1P9,,,S4A,DQ,S4A,5,,No,No
A,HC1P9,,,S4A,HO,S4A,1,,No,No
A,HC1P9,,,S4A,HO,S4A,2,,No,No
A,HC1P9,,,S4A,HO,S4A,3,,No,No
A,HC1P9,,,S4A,HO,S4A,4,,No,No
A,HC1P9,,,S4A,HO,S4A,5,,No,No
A,HC1P9,,,S4A,TE,S4A,1,,No,No
A,HC1P9,,,S4A,TE,S4A,2,,No,No
A,HC1P9,,,S4A,TE,S4A,3,,No,No
A,HC1P9,,,S4A,TE,S4A,4,,No,No
A,HC1P9,,,S4A,TE,S4A,5,,No,No
A,HC1P9,,,S2D,1A,A1T,1,,No,No
A,HC1P9,,,S2D,1A,A1T,2,,No,No
A,HC1P9,,,S2D,1A,A1T,3,,No,No
A,HC1P9,,,S2D,AA,A1T,1,,No,No
A,HC1P9,,,S2D,AA,A1T,2,,No,No
A,HC1P9,,,S2D,AA,A1T,3,,No,No
A,HC1P9,,,S2D,UA,A1T,1,,No,No
A,HC1P9,,,S2D,UA,A1T,2,,No,No
A,HC1P9,,,S2D,UA,A1T,3,,No,No
A,HC1P9,,,S2D,TW,A1T,1,,No,No
A,HC1P9,,,S2D,TW,A1T,2,,No,No
A,HC1P9,,,S2D,TW,A1T,3,,No,No
A,HC1P9,,,S2D,WB,A1T,1,,No,No
A,HC1P9,,,S2D,WB,A1T,2,,No,No
A,HC1P9,,,S2D,WB,A1T,3,,No,No
A,HC1P9,,,S2D,DQ,S2D,1,,No,No
A,HC1P9,,,S2D,DQ,S2D,2,,No,No
A,HC1P9,,,S2D,DQ,S2D,3,,No,No
A,HC1P9,,,S2D,HO,S2D,1,,No,No
A,HC1P9,,,S2D,HO,S2D,2,,No,No
A,HC1P9,,,S2D,HO,S2D,3,,No,No
A,HC1P9,,,S2D,TE,S2D,1,,No,No
A,HC1P9,,,S2D,TE,S2D,2,,No,No
A,HC1P9,,,S2D,TE,S2D,3,,No,No
A,HC1P9,,,SWB,1A,J2S,1,,No,No
A,HC1P9,,,SWB,1A,J2S,2,,No,No
A,HC1P9,,,SWB,AA,J2S,1,,No,No
A,HC1P9,,,SWB,AA,J2S,2,,No,No
A,HC1P9,,,SWB,UA,J2S,1,,No,No
A,HC1P9,,,SWB,UA,J2S,2,,No,No
A,HC1P9,,,SWB,TW,J2S,1,,No,No
A,HC1P9,,,SWB,TW,J2S,2,,No,No
A,HC1P9,,,SWB,WB,J2S,1,,No,No
A,HC1P9,,,SWB,WB,J2S,2,,No,No
A,HC1P9,,,SWB,DQ,SWB,1,,No,No
A,HC1P9,,,SWB,DQ,SWB,2,,No,No
A,HC1P9,,,SWB,HO,SWB,1,,No,No
A,HC1P9,,,SWB,HO,SWB,2,,No,No
A,HC1P9,,,SWB,TE,SWB,1,,No,No
A,HC1P9,,,SWB,TE,SWB,2,,No,No
A,HC1P9,,,SMA,1A,J2T,1,,No,No
A,HC1P9,,,SMA,1A,J2T,2,,No,No
A,HC1P9,,,SMA,1A,J2T,3,,No,No
A,HC1P9,,,SMA,1A,J2T,4,,No,No
A,HC1P9,,,SMA,AA,J2T,1,,No,No
A,HC1P9,,,SMA,AA,J2T,2,,No,No
A,HC1P9,,,SMA,AA,J2T,3,,No,No
A,HC1P9,,,SMA,AA,J2T,4,,No,No
A,HC1P9,,,SMA,UA,J2T,1,,No,No
A,HC1P9,,,SMA,UA,J2T,2,,No,No
A,HC1P9,,,SMA,UA,J2T,3,,No,No
A,HC1P9,,,SMA,UA,J2T,4,,No,No
A,HC1P9,,,SMA,TW,J2T,1,,No,No
A,HC1P9,,,SMA,TW,J2T,2,,No,No
A,HC1P9,,,SMA,TW,J2T,3,,No,No
A,HC1P9,,,SMA,TW,J2T,4,,No,No
A,HC1P9,,,SMA,WB,J2T,1,,No,No
A,HC1P9,,,SMA,WB,J2T,2,,No,No
A,HC1P9,,,SMA,WB,J2T,3,,No,No
A,HC1P9,,,SMA,WB,J2T,4,,No,No
A,HC1P9,,,SMA,DQ,SMA,1,,No,No
A,HC1P9,,,SMA,DQ,SMA,2,,No,No
A,HC1P9,,,SMA,DQ,SMA,3,,No,No
A,HC1P9,,,SMA,DQ,SMA,4,,No,No
A,HC1P9,,,SMA,HO,SMA,1,,No,No
A,HC1P9,,,SMA,HO,SMA,2,,No,No
A,HC1P9,,,SMA,HO,SMA,3,,No,No
A,HC1P9,,,SMA,HO,SMA,4,,No,No
A,HC1P9,,,SMA,TE,SMA,1,,No,No
A,HC1P9,,,SMA,TE,SMA,2,,No,No
A,HC1P9,,,SMA,TE,SMA,3,,No,No
A,HC1P9,,,SMA,TE,SMA,4,,No,No
A,HC1P9,,,SXA,1A,S4S,1,,No,No
A,HC1P9,,,SXA,1A,S4S,2,,No,No
A,HC1P9,,,SXA,1A,S4S,3,,No,No
A,HC1P9,,,SXA,1A,S4S,4,,No,No
A,HC1P9,,,SXA,AA,S4S,1,,No,No
A,HC1P9,,,SXA,AA,S4S,2,,No,No
A,HC1P9,,,SXA,AA,S4S,3,,No,No
A,HC1P9,,,SXA,AA,S4S,4,,No,No
A,HC1P9,,,SXA,UA,S4S,1,,No,No
A,HC1P9,,,SXA,UA,S4S,2,,No,No
A,HC1P9,,,SXA,UA,S4S,3,,No,No
A,HC1P9,,,SXA,UA,S4S,4,,No,No
A,HC1P9,,,SXA,TW,S4S,1,,No,No
A,HC1P9,,,SXA,TW,S4S,2,,No,No
A,HC1P9,,,SXA,TW,S4S,3,,No,No
A,HC1P9,,,SXA,TW,S4S,4,,No,No
A,HC1P9,,,SXA,WB,S4S,1,,No,No
A,HC1P9,,,SXA,WB,S4S,2,,No,No
A,HC1P9,,,SXA,WB,S4S,3,,No,No
A,HC1P9,,,SXA,WB,S4S,4,,No,No
A,HC1P9,,,SXA,DQ,SXA,1,,No,No
A,HC1P9,,,SXA,DQ,SXA,2,,No,No
A,HC1P9,,,SXA,DQ,SXA,3,,No,No
A,HC1P9,,,SXA,DQ,SXA,4,,No,No
A,HC1P9,,,SXA,HO,SXA,1,,No,No
A,HC1P9,,,SXA,HO,SXA,2,,No,No
A,HC1P9,,,SXA,HO,SXA,3,,No,No
A,HC1P9,,,SXA,HO,SXA,4,,No,No
A,HC1P9,,,SXA,TE,SXA,1,,No,No
A,HC1P9,,,SXA,TE,SXA,2,,No,No
A,HC1P9,,,SXA,TE,SXA,3,,No,No
A,HC1P9,,,SXA,TE,SXA,4,,No,No
A,HC1P9,,,TRA,1A,B2S,1,,No,No
A,HC1P9,,,TRA,1A,B2S,2,,No,No
A,HC1P9,,,TRA,1A,B2S,3,,No,No
A,HC1P9,,,TRA,1A,B2S,4,,No,No
A,HC1P9,,,TRA,AA,B2S,1,,No,No
A,HC1P9,,,TRA,AA,B2S,2,,No,No
A,HC1P9,,,TRA,AA,B2S,3,,No,No
A,HC1P9,,,TRA,AA,B2S,4,,No,No
A,HC1P9,,,TRA,UA,B2S,1,,No,No
A,HC1P9,,,TRA,UA,B2S,2,,No,No
A,HC1P9,,,TRA,UA,B2S,3,,No,No
A,HC1P9,,,TRA,UA,B2S,4,,No,No
A,HC1P9,,,TRA,TW,B2S,1,,No,No
A,HC1P9,,,TRA,TW,B2S,2,,No,No
A,HC1P9,,,TRA,TW,B2S,3,,No,No
A,HC1P9,,,TRA,TW,B2S,4,,No,No
A,HC1P9,,,TRA,WB,B2S,1,,No,No
A,HC1P9,,,TRA,WB,B2S,2,,No,No
A,HC1P9,,,TRA,WB,B2S,3,,No,No
A,HC1P9,,,TRA,WB,B2S,4,,No,No
A,HC1P9,,,TRA,DQ,TRA,1,,No,No
A,HC1P9,,,TRA,DQ,TRA,2,,No,No
A,HC1P9,,,TRA,DQ,TRA,3,,No,No
A,HC1P9,,,TRA,DQ,TRA,4,,No,No
A,HC1P9,,,TRA,HO,TRA,1,,No,No
A,HC1P9,,,TRA,HO,TRA,2,,No,No
A,HC1P9,,,TRA,HO,TRA,3,,No,No
A,HC1P9,,,TRA,HO,TRA,4,,No,No
A,HC1P9,,,TRA,TE,TRA,1,,No,No
A,HC1P9,,,TRA,TE,TRA,2,,No,No
A,HC1P9,,,TRA,TE,TRA,3,,No,No
A,HC1P9,,,TRA,TE,TRA,4,,No,No
A,HC1P9,,,SWC,1A,J1T,1,,No,No
A,HC1P9,,,SWC,1A,J1T,2,,No,No
A,HC1P9,,,SWC,AA,J1T,1,,No,No
A,HC1P9,,,SWC,AA,J1T,2,,No,No
A,HC1P9,,,SWC,UA,J1T,1,,No,No
A,HC1P9,,,SWC,UA,J1T,2,,No,No
A,HC1P9,,,SWC,TW,J1T,1,,No,No
A,HC1P9,,,SWC,TW,J1T,2,,No,No
A,HC1P9,,,SWC,WB,J1T,1,,No,No
A,HC1P9,,,SWC,WB,J1T,2,,No,No
A,HC1P9,,,SWC,DQ,SWC,1,,No,No
A,HC1P9,,,SWC,DQ,SWC,2,,No,No
A,HC1P9,,,SWC,HO,SWC,1,,No,No
A,HC1P9,,,SWC,HO,SWC,2,,No,No
A,HC1P9,,,SWC,TE,SWC,1,,No,No
A,HC1P9,,,SWC,TE,SWC,2,,No,No
A,HC1P9,,,SKC,1A,J1K,1,,No,No
A,HC1P9,,,SKC,1A,J1K,2,,No,No
A,HC1P9,,,SKC,AA,J1K,1,,No,No
A,HC1P9,,,SKC,AA,J1K,2,,No,No
A,HC1P9,,,SKC,UA,J1K,1,,No,No
A,HC1P9,,,SKC,UA,J1K,2,,No,No
A,HC1P9,,,SKC,TW,J1K,1,,No,No
A,HC1P9,,,SKC,TW,J1K,2,,No,No
A,HC1P9,,,SKC,WB,J1K,1,,No,No
A,HC1P9,,,SKC,WB,J1K,2,,No,No
A,HC1P9,,,SKC,DQ,SKC,1,,No,No
A,HC1P9,,,SKC,DQ,SKC,2,,No,No
A,HC1P9,,,SKC,HO,SKC,1,,No,No
A,HC1P9,,,SKC,HO,SKC,2,,No,No
A,HC1P9,,,SKC,TE,SKC,1,,No,No
A,HC1P9,,,SKC,TE,SKC,2,,No,No
A,HC1P9,,,DBA,1A,B1D,1,,No,No
A,HC1P9,,,DBA,1A,B1D,2,,No,No
A,HC1P9,,,DBA,1A,B1D,3,,No,No
A,HC1P9,,,DBA,AA,B1D,1,,No,No
A,HC1P9,,,DBA,AA,B1D,2,,No,No
A,HC1P9,,,DBA,AA,B1D,3,,No,No
A,HC1P9,,,DBA,UA,B1D,1,,No,No
A,HC1P9,,,DBA,UA,B1D,2,,No,No
A,HC1P9,,,DBA,UA,B1D,3,,No,No
A,HC1P9,,,DBA,TW,B1D,1,,No,No
A,HC1P9,,,DBA,TW,B1D,2,,No,No
A,HC1P9,,,DBA,TW,B1D,3,,No,No
A,HC1P9,,,DBA,WB,B1D,1,,No,No
A,HC1P9,,,DBA,WB,B1D,2,,No,No
A,HC1P9,,,DBA,WB,B1D,3,,No,No
A,HC1P9,,,DBA,DQ,DBA,1,,No,No
A,HC1P9,,,DBA,DQ,DBA,2,,No,No
A,HC1P9,,,DBA,DQ,DBA,3,,No,No
A,HC1P9,,,DBA,HO,DBA,1,,No,No
A,HC1P9,,,DBA,HO,DBA,2,,No,No
A,HC1P9,,,DBA,HO,DBA,3,,No,No
A,HC1P9,,,DBA,TE,DBA,1,,No,No
A,HC1P9,,,DBA,TE,DBA,2,,No,No
A,HC1P9,,,DBA,TE,DBA,3,,No,No
A,HC1Q1,,,TRAZ,1A,D2S,1,,No,No
A,HC1Q1,,,TRAZ,1A,D2S,2,,No,No
A,HC1Q1,,,TRAZ,1A,D2S,3,,No,No
A,HC1Q1,,,TRAZ,1A,D2S,4,,No,No
A,HC1Q1,,,TRAZ,AA,D2S,1,,No,No
A,HC1Q1,,,TRAZ,AA,D2S,2,,No,No
A,HC1Q1,,,TRAZ,AA,D2S,3,,No,No
A,HC1Q1,,,TRAZ,AA,D2S,4,,No,No
A,HC1Q1,,,TRAZ,UA,D2S,1,,No,No
A,HC1Q1,,,TRAZ,UA,D2S,2,,No,No
A,HC1Q1,,,TRAZ,UA,D2S,3,,No,No
A,HC1Q1,,,TRAZ,UA,D2S,4,,No,No
A,HC1Q1,,,TRAZ,TW,D2S,1,,No,No
A,HC1Q1,,,TRAZ,TW,D2S,2,,No,No
A,HC1Q1,,,TRAZ,TW,D2S,3,,No,No
A,HC1Q1,,,TRAZ,TW,D2S,4,,No,No
A,HC1Q1,,,TRAZ,WB,D2S,1,,No,No
A,HC1Q1,,,TRAZ,WB,D2S,2,,No,No
A,HC1Q1,,,TRAZ,WB,D2S,3,,No,No
A,HC1Q1,,,TRAZ,WB,D2S,4,,No,No
A,HC1Q1,,,TRAZ,DQ,TRAZ,1,,No,No
A,HC1Q1,,,TRAZ,DQ,TRAZ,2,,No,No
A,HC1Q1,,,TRAZ,DQ,TRAZ,3,,No,No
A,HC1Q1,,,TRAZ,DQ,TRAZ,4,,No,No
A,HC1Q1,,,TRAZ,HO,TRAZ,1,,No,No
A,HC1Q1,,,TRAZ,HO,TRAZ,2,,No,No
A,HC1Q1,,,TRAZ,HO,TRAZ,3,,No,No
A,HC1Q1,,,TRAZ,HO,TRAZ,4,,No,No
A,HC1Q1,,,TRAZ,TE,TRAZ,1,,No,No
A,HC1Q1,,,TRAZ,TE,TRAZ,2,,No,No
A,HC1Q1,,,TRAZ,TE,TRAZ,3,,No,No
A,HC1Q1,,,TRAZ,TE,TRAZ,4,,No,No
A,HC1Q1,,,R3CZ,1A,D4S,1,,No,No
A,HC1Q1,,,R3CZ,1A,D4S,2,,No,No
A,HC1Q1,,,R3CZ,1A,D4S,3,,No,No
A,HC1Q1,,,R3CZ,1A,D4S,4,,No,No
A,HC1Q1,,,R3CZ,AA,D4S,1,,No,No
A,HC1Q1,,,R3CZ,AA,D4S,2,,No,No
A,HC1Q1,,,R3CZ,AA,D4S,3,,No,No
A,HC1Q1,,,R3CZ,AA,D4S,4,,No,No
A,HC1Q1,,,R3CZ,UA,D4S,1,,No,No
A,HC1Q1,,,R3CZ,UA,D4S,2,,No,No
A,HC1Q1,,,R3CZ,UA,D4S,3,,No,No
A,HC1Q1,,,R3CZ,UA,D4S,4,,No,No
A,HC1Q1,,,R3CZ,TW,D4S,1,,No,No
